KMEANS_CLASSES,peak_frequency,SNR,start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,sampling_rate,input_file
HF,44160.0,5.918596542023694,229.3845,229.3924,37500,48016,Pipistrellus nathusii,0.535,0.599,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,24.402303774153,803.5885,803.5973,43515,73638,Pipistrellus pipistrellus,0.165,0.5,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,51840.0,24.64689952907075,287.6115,287.6154,43515,78106,Myotis alcathoe,0.375,0.526,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,41280.0,8.214378533415783,202.8025,202.81,40937,48823,Pipistrellus nathusii,0.538,0.591,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,6.76139321261505,656.9365,656.9419,42656,56969,Pipistrellus nathusii,0.245,0.563,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,10.693948044385756,988.0725,988.0789,38359,74787,Myotis daubentonii,0.472,0.521,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,6.352701237018767,261.1135,261.1211,43515,60540,Pipistrellus pipistrellus,0.346,0.513,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,48000.0,17.977730030215536,1555.1875,1555.193,44375,66196,Pipistrellus pipistrellus,0.474,0.583,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,16.310610576466075,176.3845,176.3928,42656,58909,Pipistrellus pipistrellus,0.278,0.536,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,4.638218874703644,599.0525,599.0596,44375,56834,Pipistrellus pipistrellus,0.244,0.611,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,6.2000247646981945,17.2115,17.2176,43515,57694,Pipistrellus pipistrellus,0.398,0.605,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,9.992183138735818,322.7555,322.7633,40078,59751,Pipistrellus nathusii,0.357,0.563,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,51840.0,3.792684956900107,627.5625,627.5661,48671,64675,Pipistrellus pipistrellus,0.386,0.529,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,16.399582585083934,836.7535,836.7595,40078,61194,Myotis daubentonii,0.3,0.531,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,20.448933901472614,1587.7345,1587.741,40078,64398,Pipistrellus nathusii,0.416,0.575,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,15.559993861944715,261.1575,261.1648,42656,63597,Pipistrellus pipistrellus,0.487,0.606,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,16.562510964825073,1675.0495,1675.0558,43515,65273,Pipistrellus pipistrellus,0.512,0.615,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,8.453379543327003,106.6775,106.6835,43515,62456,Pipistrellus pipistrellus,0.194,0.566,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,8.677837176266777,657.0795,657.0847,43515,58734,Myotis daubentonii,0.206,0.506,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,30.568019996755915,1497.7745,1497.7804,43515,71195,Pipistrellus pipistrellus,0.507,0.733,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,9.759793160267156,1316.6645,1316.6706,40937,54369,Pipistrellus nathusii,0.467,0.576,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,13.910778202666389,78.9185,78.928,42656,61191,Pipistrellus pipistrellus,0.26,0.596,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,8.581406324106585,287.7575,287.7617,42656,63402,Pipistrellus pipistrellus,0.254,0.515,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,27.303010420387782,446.3245,446.3317,39218,67611,Pipistrellus nathusii,0.627,0.696,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,21.74600421740225,803.6835,803.6928,42656,64288,Pipistrellus nathusii,0.362,0.55,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,52800.0,9.192321489625414,387.5935,387.5987,46953,68034,Myotis daubentonii,0.295,0.542,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,7.886943423561177,229.5505,229.5581,40078,58429,Pipistrellus nathusii,0.403,0.565,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,24.956915546159703,1347.1995,1347.2068,36640,86798,Myotis daubentonii,0.542,0.573,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,42240.0,13.481586388278759,202.8805,202.8863,40937,60974,Pipistrellus nathusii,0.379,0.591,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,15.530424717808726,57.039500000000004,57.045500000000004,44375,65848,Pipistrellus pipistrellus,0.259,0.506,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,10.124848191420455,106.7515,106.7576,44375,60312,Pipistrellus nathusii,0.273,0.608,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,40320.0,18.433523975131727,628.2295,628.2358,40078,61287,Myotis daubentonii,0.165,0.536,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,5.362787550576243,599.1525,599.1609,43515,48969,Pipistrellus nathusii,0.25,0.503,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,30.852035032167787,446.4215,446.4284,39218,70303,Pipistrellus nathusii,0.674,0.727,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,12.082039222050621,261.2075,261.2142,43515,59504,Pipistrellus pipistrellus,0.547,0.741,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,36.86579692247234,387.6675,387.6766,41796,71250,Pipistrellus pipistrellus,0.326,0.557,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,7.771237753600941,1316.9495,1316.9563,42656,49959,Pipistrellus nathusii,0.427,0.516,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,8.281571328629436,322.8485,322.8557,42656,55980,Pipistrellus nathusii,0.313,0.586,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,21.20897151240503,1347.2415,1347.2492,37500,90372,Myotis daubentonii,0.601,0.664,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,8.54097874737014,57.1535,57.1599,44375,58194,Pipistrellus pipistrellus,0.408,0.603,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,40320.0,4.015755812744398,229.69650000000001,229.7047,40078,49646,Pipistrellus nathusii,0.478,0.601,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,47040.0,15.236174477376995,1675.1265,1675.1314,45234,64235,Pipistrellus pipistrellus,0.502,0.587,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,7.718038088541416,288.3225,288.3285,43515,58403,Pipistrellus pipistrellus,0.193,0.585,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,52800.0,26.709986853534215,1497.8615,1497.8677,42656,65329,Pipistrellus pipistrellus,0.447,0.623,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,19.63825136226937,1587.8095,1587.8164,40078,71470,Myotis daubentonii,0.251,0.515,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,11.613091557520683,803.8645,803.8737,42656,62312,Pipistrellus nathusii,0.259,0.503,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,9.584944018149358,176.4815,176.4904,42656,60395,Pipistrellus pipistrellus,0.323,0.526,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,8.299223131340984,657.1575,657.1627,42656,57941,Myotis daubentonii,0.208,0.504,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,4.908646651174796,17.4405,17.4488,43515,51190,Pipistrellus pipistrellus,0.27,0.586,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,11.939710961728132,836.9805,836.9861,41796,60238,Myotis daubentonii,0.301,0.535,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,42240.0,19.742041734544344,203.0425,203.0482,40937,65930,Pipistrellus nathusii,0.526,0.574,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,16.54134774111859,79.0035,79.01050000000001,42656,59943,Pipistrellus pipistrellus,0.401,0.63,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,7.946375407493331,1555.2705,1555.2767,44375,63607,Pipistrellus pipistrellus,0.166,0.52,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,22.552163527222746,261.2375,261.2444,42656,72428,Pipistrellus pipistrellus,0.485,0.58,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,19.663697601066982,1497.9525,1497.9591,43515,73336,Pipistrellus pipistrellus,0.376,0.657,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,52800.0,15.056107576986992,176.5815,176.5902,41796,60637,Pipistrellus pipistrellus,0.316,0.55,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,47040.0,23.29249810615451,1317.2705,1317.2774,40078,69168,Pipistrellus nathusii,0.281,0.538,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,31.12535594345328,388.1595,388.1666,39218,82083,Myotis daubentonii,0.316,0.518,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,8.781270735762009,803.9575,803.9645,42656,63667,Pipistrellus nathusii,0.332,0.52,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,4.500799328786697,17.5335,17.5421,42656,52109,Pipistrellus nathusii,0.397,0.511,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,16.413367334822524,203.1205,203.1272,41796,57747,Pipistrellus nathusii,0.403,0.5,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,53760.0,15.600974905995212,1675.3705,1675.3761,46953,68752,Pipistrellus pipistrellus,0.425,0.568,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,16.41828108050136,1347.2825,1347.2884,35781,82670,Myotis daubentonii,0.51,0.556,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,15.182272544559224,106.7865,106.7927,42656,64014,Pipistrellus nathusii,0.258,0.508,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,5.241350477496721,599.2435,599.2493,43515,59480,Pipistrellus nathusii,0.178,0.502,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,9.36367924811994,229.7815,229.789,40078,58819,Pipistrellus nathusii,0.483,0.611,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,16.261380437071928,79.0895,79.09649999999999,42656,60675,Pipistrellus pipistrellus,0.413,0.656,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,49920.0,8.960033680548369,658.2635,658.2698,47812,66889,Pipistrellus pipistrellus,0.308,0.52,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,13.053107530736499,57.2435,57.2501,42656,57012,Pipistrellus pipistrellus,0.244,0.532,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,53760.0,15.081802260770637,288.4065,288.4128,43515,66724,Pipistrellus pipistrellus,0.382,0.531,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,56640.0,22.403103663216296,628.3675,628.3731,45234,88045,Myotis alcathoe,0.317,0.51,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,14.341132232731406,323.2565,323.2664,43515,65691,Pipistrellus pipistrellus,0.218,0.545,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,42240.0,25.138009339764963,446.5175,446.5246,39218,66936,Pipistrellus nathusii,0.567,0.654,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,12.395646313879778,837.7895,837.7954,40078,59566,Myotis daubentonii,0.232,0.546,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,10.15755384207598,1556.4445,1556.4511,42656,60053,Pipistrellus nathusii,0.214,0.526,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,12.389098776740699,1587.8935,1587.8999,39218,60661,Pipistrellus nathusii,0.225,0.519,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,47040.0,11.826992593986567,1347.3145,1347.3199,36640,77322,Myotis daubentonii,0.536,0.574,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,14.633998072534265,79.1805,79.1888,41796,57692,Pipistrellus nathusii,0.264,0.549,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,8.309786387722763,1556.6125,1556.6187,42656,60906,Pipistrellus nathusii,0.215,0.516,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,13.000885965809923,17.6205,17.6281,42656,56220,Pipistrellus nathusii,0.22,0.541,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,15.506035484233555,389.1385,389.1458,42656,70612,Myotis daubentonii,0.213,0.505,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,10.137635312797729,288.4805,288.486,44375,58073,Pipistrellus pipistrellus,0.406,0.597,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,52800.0,14.805828895475113,1675.5375,1675.5422,46953,64633,Pipistrellus pipistrellus,0.537,0.568,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,15.966471260477482,1498.0435,1498.0524,43515,65915,Pipistrellus pipistrellus,0.181,0.515,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,12.147784734782313,599.3455,599.3519,40937,61520,Pipistrellus nathusii,0.418,0.518,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,19.82984617021301,1317.3345,1317.3407,39218,63346,Pipistrellus nathusii,0.265,0.538,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,42240.0,8.009333006065695,837.8705,837.8764,40078,54307,Pipistrellus nathusii,0.252,0.541,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,16.414365449218167,203.1945,203.2004,40937,63282,Pipistrellus nathusii,0.506,0.563,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,56640.0,20.80594192032883,628.7385,628.7431,46093,78332,Myotis alcathoe,0.345,0.507,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,24.768784140145552,261.3015,261.3112,43515,59459,Pipistrellus pipistrellus,0.456,0.609,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,10.217488948236904,229.8675,229.8757,39218,57315,Pipistrellus nathusii,0.479,0.629,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,7.215217335657378,57.5105,57.517700000000005,43515,56916,Pipistrellus pipistrellus,0.205,0.53,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,24.264550378437974,176.85750000000002,176.8651,41796,61742,Pipistrellus pipistrellus,0.385,0.505,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,42240.0,26.60596442837159,446.6155,446.6225,40078,66825,Pipistrellus nathusii,0.497,0.654,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,57600.0,14.80350706929778,1588.3585,1588.3634,49531,76947,Pipistrellus pipistrellus,0.202,0.532,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,11.906589550445778,106.8675,106.874,43515,62126,Pipistrellus pipistrellus,0.292,0.554,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,8.319643012150262,804.0465,804.0527,42656,59441,Pipistrellus nathusii,0.252,0.551,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,48960.0,8.817227918374007,658.3355,658.34,48671,64813,Pipistrellus pipistrellus,0.572,0.654,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,14.30091916412512,323.3475,323.3552,42656,65030,Pipistrellus nathusii,0.371,0.55,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,42240.0,17.765484028985743,1588.7465,1588.7532,39218,68883,Myotis daubentonii,0.386,0.5,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,42240.0,7.6354261987357495,1556.7965,1556.8023,40078,58389,Pipistrellus nathusii,0.296,0.522,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,48960.0,16.70196427574496,628.9265,628.9325,41796,77272,Pipistrellus pipistrellus,0.241,0.531,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,5.551396383251216,658.7775,658.7828,41796,60175,Myotis daubentonii,0.342,0.5,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,12.15042212063933,57.8945,57.9006,43515,65606,Pipistrellus pipistrellus,0.223,0.595,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,8.109289573431038,288.6225,288.6285,43515,56228,Pipistrellus pipistrellus,0.364,0.521,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,26.29966725382035,1347.7315,1347.7384,35781,87742,Myotis daubentonii,0.535,0.567,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,7.89226640387777,599.7055,599.713,44375,56646,Pipistrellus pipistrellus,0.215,0.559,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,14.709606597329916,107.04650000000001,107.0536,42656,62057,Pipistrellus pipistrellus,0.204,0.565,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,14.514688910312707,79.2715,79.2779,43515,58266,Pipistrellus pipistrellus,0.389,0.621,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,41280.0,13.097242874563504,837.9535,837.9598,39218,60444,Pipistrellus nathusii,0.237,0.526,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,29.94898269149202,446.7035,446.7093,40937,68041,Pipistrellus nathusii,0.519,0.572,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,16.88599478078318,177.0435,177.0488,42656,53453,Pipistrellus pipistrellus,0.457,0.62,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,14.877367249923381,203.2635,203.2692,42656,61502,Pipistrellus nathusii,0.525,0.579,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,21.8828923179412,804.1375,804.1458,41796,67624,Pipistrellus nathusii,0.316,0.505,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,1.3052275122145587,323.6165,323.6239,40937,56386,Pipistrellus nathusii,0.431,0.557,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,11.094944381250812,1498.2795,1498.2897,43515,59365,Pipistrellus nathusii,0.164,0.537,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,16.013524377633,1317.4995,1317.5057,39218,63104,Pipistrellus nathusii,0.236,0.521,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,9.381447268693126,389.4925,389.5007,43515,61604,Pipistrellus pipistrellus,0.219,0.538,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,8.400953891486658,17.7075,17.7153,43515,54165,Pipistrellus pipistrellus,0.202,0.527,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,48000.0,9.469862366252965,1676.1525,1676.1587,46953,63580,Pipistrellus pipistrellus,0.447,0.596,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,20.77012686085847,261.3765,261.3845,42656,63582,Pipistrellus pipistrellus,0.39,0.559,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,11.818378279107296,229.9565,229.9651,40078,59900,Pipistrellus nathusii,0.421,0.58,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,42240.0,13.515343793911361,230.0485,230.05610000000001,40078,60228,Pipistrellus nathusii,0.572,0.626,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,48000.0,16.82435986602779,58.1245,58.131,41796,59392,Myotis daubentonii,0.183,0.572,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,13.316381314115691,203.3255,203.3308,41796,61261,Pipistrellus nathusii,0.465,0.522,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,10.060557512981656,1498.3635,1498.3703,43515,60875,Pipistrellus nathusii,0.159,0.555,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,5.78076046693219,1318.0755,1318.0816,40937,59487,Pipistrellus nathusii,0.222,0.502,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,9.019916218328794,599.7935,599.801,43515,59232,Pipistrellus pipistrellus,0.227,0.586,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,47040.0,13.887690217987117,1676.2255,1676.2315,46953,67464,Pipistrellus pipistrellus,0.41,0.577,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,52800.0,9.995022824212779,288.6565,288.661,48671,66576,Pipistrellus pipistrellus,0.366,0.518,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,20.064481248009844,446.8025,446.8088,38359,63683,Pipistrellus nathusii,0.464,0.606,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,15.350694786345,107.1425,107.1499,43515,63951,Pipistrellus nathusii,0.24,0.53,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,10.312446732214672,79.3625,79.3706,42656,58299,Pipistrellus pipistrellus,0.314,0.59,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,29.103496980760582,1347.8945,1347.9012,34921,86654,Myotis daubentonii,0.523,0.561,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,12.72154890225563,17.7945,17.8009,42656,59401,Pipistrellus pipistrellus,0.28,0.628,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,3.6958375754101414,1588.8445,1588.8505,45234,57373,Pipistrellus pipistrellus,0.347,0.521,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,46080.0,27.435860325475375,177.2455,177.2528,41796,70439,Pipistrellus pipistrellus,0.353,0.516,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,14.469329906956672,323.7835,323.791,40078,62124,Pipistrellus nathusii,0.284,0.535,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,48960.0,16.334192635828376,629.1915,629.1975,40937,77806,Pipistrellus pipistrellus,0.235,0.515,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,28.61636073582471,261.4505,261.4577,42656,70682,Pipistrellus pipistrellus,0.592,0.668,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,17.34932725670675,804.2365,804.2441,41796,57243,Pipistrellus nathusii,0.384,0.592,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,6.885508987144913,1557.0485,1557.0553,41796,55107,Pipistrellus nathusii,0.426,0.505,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,17.184400970854853,838.0465,838.0524,40078,60277,Pipistrellus nathusii,0.447,0.652,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,52800.0,9.630832310717228,1498.4405,1498.4464,44375,60976,Pipistrellus pipistrellus,0.175,0.514,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,16.22595544910916,838.1315,838.1372,40937,65862,Pipistrellus nathusii,0.368,0.552,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,20.88871354982893,804.3295,804.338,41796,62659,Pipistrellus nathusii,0.318,0.553,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,26.47884815627267,1347.9735,1347.9805,36640,91311,Myotis daubentonii,0.469,0.532,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,8.873886615490626,79.4295,79.437,43515,58107,Pipistrellus pipistrellus,0.371,0.63,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,56640.0,10.556489833986909,203.8545,203.8612,55546,67078,Pipistrellus pygmaeus,0.512,0.532,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,15.465064599818199,177.3055,177.3117,43515,55585,Pipistrellus pipistrellus,0.421,0.52,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,10.769195487048588,230.1345,230.1407,40937,61973,Pipistrellus nathusii,0.589,0.644,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,17.427690463330098,629.5455,629.551,40937,74159,Pipistrellus pipistrellus,0.297,0.569,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,44160.0,12.656030551113403,446.9705,446.9773,41796,56761,Pipistrellus nathusii,0.549,0.591,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,7.541616566328385,17.8865,17.8938,43515,53625,Pipistrellus pipistrellus,0.304,0.583,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,43200.0,16.110110158339232,107.3375,107.3466,42656,66667,Pipistrellus nathusii,0.242,0.508,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
HF,45120.0,12.585876287467226,1557.3545,1557.361,42656,63278,Pipistrellus nathusii,0.248,0.549,-1,Echolocation,192000,/app/recordings_2023/20230620_080000_copy.WAV
